X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
0.547199355271343,0.435269936733154,0.424550299601217,0.671425242990284,-0.118736195703217,0.518046591458704,0.429778685472901,0.376719081392626,0.174587764775774,0.938741833116482
0.766230404333104,0.472580197916237,0.443169012670734,1.003596989968,-0.183171383216356,0.768481269010914,0.602370159512826,0.32331616487363,0.85070571951802,0.87893195796962
0.561771394185252,0.236203264965409,0.915503234988002,0.632554553599177,-0.686905063606256,0.0165276442703368,0.423809988198498,0.0645691012358431,0.346473610521198,0.471060232573035
0.282609080378549,0.563648338430079,0.855484258984928,0.304815058755039,-0.438426905274503,0.904475750957346,0.63562520498132,0.325146924403242,0.450678287543699,0.619367564595396
0.305115860971149,0.806203814959435,0.0879292932090687,0.413269247375591,0.263404832429402,0.908212886019539,1.00765964742904,0.129750394530531,0.332491488450906,0.442031121703959
0.428823789041037,0.500867161199171,0.741770042967878,0.660151377247729,-0.575111118565756,0.217116910475439,0.610192738154909,0.0448124026115554,0.719353339712276,0.566378974245792
0.434670421439795,0.770100593579007,0.609362608980085,0.594872981430752,-0.153766766707672,0.197449588576394,0.784526968541087,0.550421437247125,0.23375328307613,0.531073317374582
0.772151458384105,0.868689220074679,0.991910403839752,1.00453306851654,-0.750752322535377,0.767855275741085,0.967626639439834,0.4458252733631,0.0305700940250617,0.638116182733227
0.572239247134858,0.986304049332849,0.508646257159261,0.763259461406181,-0.233142758027598,0.633801245394508,1.21505724338542,0.152008263974282,0.420070071929127,0.0243839435654782
0.584761393020181,0.450685735038531,0.812788799277186,0.660370512967068,-0.593108954536851,0.799039685827278,0.678530769975155,0.186441999703627,0.779755920581464,0.206753304242142
0.94723882343017,0.633571621626585,0.285189795972742,1.17303074216497,0.173011997081678,0.493438469284735,0.767067240728514,0.277624019210068,0.21697778606614,0.935370535046038
0.860767095682618,0.608646965393595,0.126524294189553,0.88725568693055,0.250019029525858,0.0105139226422974,0.700448195723299,0.320596228995294,0.792078667552944,0.202824043716242
0.135116911176488,0.391334277773817,0.492824212685052,0.317399275161951,-0.436556400979237,0.988852131032141,0.514567174928197,0.8875673597283,0.278925193773745,0.823422333981438
0.816061628327629,0.326721455903792,0.57337298581408,0.982263631440799,-0.455830964113751,0.508961033745277,0.559114075541684,0.692741323494767,0.961128574057141,0.964004793574617
0.272475941165599,0.280593415558017,0.225026232448415,0.399020426412016,0.137751523100103,0.114893007301433,0.306711584478915,0.112010936096761,0.0464621429193486,0.206403023258753
0.519526157257492,0.850815357501025,0.388344130083342,0.508256664385553,-0.23937226372459,0.421880836648094,1.06832252482208,0.108642712004651,0.0808238609213917,0.719914766318972
0.312180947074111,0.114895801703603,0.292188120250759,0.358009173716969,-0.205999671115764,0.959311092200131,0.152776428493991,0.289702814622983,0.90478709696487,0.0810500904988353
0.679990635143987,0.136237853696931,0.25768803375266,0.690792291933391,0.0852859407742944,0.782955679143388,0.134753829160456,0.948166543223241,0.555828937403596,0.271428601401973
0.947144069357044,0.710736729907917,0.487423930479633,0.904333794547397,-0.175884737106178,0.908175471701879,0.803608457309089,0.580418882015741,0.221089084780371,0.820902538509254
0.775013261663456,0.852124985770022,0.401252691791456,0.766332694198673,-0.303055053934898,0.605933104903318,0.828318048314808,0.658033088831947,0.511077548368133,0.680702951179554
0.556321566147681,0.512295789927577,0.163853196265925,0.817630489899549,-0.00183411213426511,0.561886366499994,0.68036530794865,0.758232622971725,0.560809240380003,0.379105194344497
0.189956027988918,0.44003527212251,0.624698247358076,0.195670927203504,-0.147924422992221,0.0649369502663444,0.461464198681016,0.88681919271531,0.137274700378402,0.8336208449596
0.829986167010993,0.899254508634462,0.400127595729811,0.988546656282489,-0.3596217815257,0.447791321897594,0.963976285539124,0.387591586462003,0.486378863963976,0.31255917317166
0.500660802045181,0.374467257275578,0.562784292685838,0.647274122299387,-0.18210840424048,0.477258557544816,0.596791307050516,0.0492466918001663,0.989987143811811,0.383867891176502
0.964440476819378,0.703651410325491,0.917120020418696,1.12792524953779,-0.811421979206647,0.3414898925161,0.766207859279356,0.279728872514732,0.160428133286568,0.0249455368853926
0.132658514472186,0.224531276156398,0.37994483845918,0.358091796023035,-0.0378134500699026,0.195424197603214,0.219763634300295,0.447653961135448,0.410564945376629,0.543072813156786
0.669429460668834,0.155941628087056,0.708158455960312,0.774106041589093,-0.32923357431938,0.784392080627735,0.370404763881337,0.653975970018979,0.688459977835601,0.966027085904646
0.0791117804827285,0.0358022247863102,0.0840674289777692,0.146987791349828,0.157840329239612,0.572193917100154,0.257397664901371,0.372478031498297,0.844064413784172,0.862947535167096
0.132540922508286,0.748285080401363,0.726121669577114,0.34428320606578,-0.317141972915286,0.542195711620249,0.926817259171155,0.755730518478456,0.0721018352037585,0.485375194038868
0.300124759517967,0.588428292978222,0.895354156613378,0.482128682431198,-0.711366622949504,0.109399595547368,0.745824232809477,0.000630078217042751,0.811939725161838,0.3881424175643
0.0200961681794463,0.673481107505691,0.0625687637707435,0.331331378205358,0.130537436245801,0.770595953753139,0.67232151987727,0.99945270281044,0.377970963703286,0.509384309120007
0.113978845505442,0.0381359804082726,0.0439863903104174,0.401051508036306,0.314490384405731,0.705893900227869,0.156392766328209,0.0535276602889099,0.372126725359156,0.872751793539439
0.899724801749908,0.521544883893942,0.279464905177394,0.938180377999173,-0.128636706761809,0.141362589333164,0.697696163614094,0.383433371374136,0.56886569822013,0.752642320807568
0.655296348984207,0.69995434121851,0.413063183142608,0.668018011246503,0.0447996185168858,0.23478110515374,0.727134308957393,0.755271548523039,0.511777384071629,0.978227444599305
0.638605121403535,0.571807980213567,0.250605434207704,0.615386296888028,-0.10196591594636,0.268765689085471,0.778112888736547,0.275179645113235,0.335336234677315,0.997391635115518
0.739038912335494,0.35972730929786,0.717391807302249,0.856076306817392,-0.497423054968901,0.722350108025266,0.598634077844173,0.566025703839719,0.527914749449998,0.696065323206704
0.39306005374983,0.330863197585344,0.0948989771302325,0.472798396658331,0.185135668676033,0.532804147900691,0.378716951631743,0.494553988142102,0.353439203481641,0.285384794587336
0.850025176289745,0.642210965973039,0.362648005766442,0.879874405278486,0.0445705359734396,0.808673039126442,0.630411041732725,0.37714978703306,0.272250530594319,0.8715936237028
0.472342193183774,0.741651128130046,0.415154173878742,0.723792422606856,-0.233252857499788,0.716113629781931,0.931340075330805,0.653683928099002,0.850951190079645,0.159122209288458
0.0788503216033861,0.187491595254575,0.749391488536051,0.296485160190679,-0.537156393238259,0.168995155667868,0.244860594773013,0.420366735926598,0.465379728286685,0.400952623345879
0.954933312654523,0.342150126634757,0.410644552391486,1.11339238704441,-0.309284430453523,0.201789481974367,0.375133349063866,0.519633857650082,0.663977363967257,0.117780112296846
0.173781376043718,0.704948138922093,0.602153994256873,0.195786749783608,-0.247497001215027,0.219787438147997,0.726628993208192,0.76237794630168,0.644196216151725,0.85710344050539
0.654905637435665,0.464208768261764,0.200959322801424,0.726452789422059,-0.139583040537243,0.653790032260842,0.718227579856666,0.0284921241371252,0.423036735414598,0.215898927460135
0.807514431195397,0.735551784583943,0.155366183786089,0.802556906878317,0.0707124747258768,0.28198719055992,0.781521258418426,0.460186957759374,0.998847481780861,0.435353504705466
0.741843881912819,0.0689086341727986,0.195225205486322,0.777464500637342,-0.0691857398216948,0.179892105257756,0.148932955637103,0.695338362788382,0.140681590125651,0.175337091366366
0.166161143053921,0.570576038960669,0.412705794717454,0.304213569881642,-0.0701810680327359,0.122071291050043,0.581010732218109,0.750552320809965,0.828415185453051,0.774851647275082
0.550253380227758,0.871704760571819,0.979047219089698,0.80869224559045,-0.537398263238254,0.585804977622506,0.91997852908982,0.885796546371409,0.0192950591930341,0.420995733482256
0.719893468207136,0.709615515522904,0.610098575052303,0.771553463081842,-0.302719229832537,0.964430119583697,0.977883088959596,0.439428120907562,0.484155701864802,0.58606939940212
0.46603931621763,0.392540087177189,0.666698960277819,0.703147987863125,-0.556414300286468,0.561566061131941,0.590289540501731,0.743846467242151,0.696143782482094,0.356961889373316
0.0852296891572789,0.971216321389444,0.980493649008197,0.201336003787737,-0.511405023407914,0.294156141213238,1.01154474833103,0.536989736113035,0.0116900804491106,0.980253455196654
0.485519260067407,0.656156933225011,0.964474064336058,0.676404824851351,-0.776627183591852,0.0954545822673567,0.665720965792837,0.78430702484732,0.847641169219384,0.382759148569706
0.325679456831244,0.244280348915814,0.668257884310533,0.331708350073218,-0.412854052791341,0.467638858313716,0.357505037192185,0.426729328917247,0.158609865530299,0.374499956565748
0.967227009288536,0.875196629046329,0.549106555901245,1.025941784467,-0.106418072555083,0.248635124297592,1.10970534442378,0.289993445437822,0.982974524794339,0.218723968931688
0.601979883105482,0.571874336457992,0.299145850244576,0.787503846272069,-0.264489680479003,0.264345782284134,0.570914606075471,0.855081973760836,0.364304807671422,0.183124860744027
0.557932921093644,0.688789523565417,0.0129854743044124,0.638662981774982,0.255615656766235,0.545253468513022,0.77182439610553,0.0391537630155923,0.898208178799016,0.328016894443302
0.817571567972287,0.665753255133689,0.912098037238868,0.833265676512858,-0.791546076674841,0.459234170717019,0.9148801905465,0.00522738306166304,0.592326183494388,0.33659087140631
0.456623803485873,0.584364555986462,0.729657471111039,0.648220510190942,-0.367179713652811,0.684142123878906,0.619105793742494,0.97285335787655,0.253855540162546,0.721422710497878
0.949138758367652,0.925112581608507,0.631850223321611,0.968744662764859,-0.465756256536615,0.967536365540302,1.13152235793927,0.198086486450625,0.272294733407119,0.96249616564565
0.832796328193558,0.174682685609398,0.418264401360421,0.803561134202542,-0.00384018651758964,0.942407717035168,0.283235285213749,0.474363989759983,0.137332653778627,0.597776751973305
0.72586433738069,0.512321445898603,0.588555018027954,0.964003801073296,-0.20535592587323,0.893604211753524,0.758836739232778,0.0556412421339372,0.97406563053524,0.288943490281199
0.78152578230182,0.423015251378059,0.0188674837692077,0.806168028399989,-0.0149673533729943,0.709262510158026,0.664037113428739,0.644776965572773,0.656612679631924,0.0739342501348706
0.749651983340661,0.709159223088949,0.63561214101489,0.866250555999578,-0.26762706788923,0.904397560967892,0.77763323997388,0.0802840598420562,0.00919735676271694,0.449975159101916
0.387973978857834,0.193417724447236,0.928717969525164,0.513597844513794,-0.401698527795634,0.676494222636395,0.399793098890853,0.464193484726911,0.409311026578161,0.583757678443578
0.738135121968494,0.320472664716629,0.448144973897166,0.888434425393422,-0.099490073454707,0.403293165566343,0.590493301148212,0.843972155942641,0.217028407998875,0.00969172211644087
0.371457225307767,0.0693083967142291,0.22077547937217,0.534575086290566,0.0321169286722872,0.311523836665948,0.192280896147743,0.123998218503175,0.627476681874784,0.0837339662932329
0.4272247204306,0.449153802065608,0.354646992677537,0.566384256679213,-0.134327559186055,0.50134293782735,0.714853159551752,0.84743523646289,0.668413959328222,0.149382546670777
0.857765297915066,0.885255597512439,0.315493818351412,1.04955011898106,-0.22508256513259,0.782182277556146,1.04196467151676,0.560007703735831,0.772372558806381,0.705609349749032
0.689783002049158,0.129290174760174,0.8580846485579,0.686207301847714,-0.476698897399534,0.252098795303435,0.281889183598773,0.915498527318421,0.647640793277444,0.293605752648731
0.904433262523122,0.0535309343660241,0.38298906694895,0.96124720145148,-0.295691132348429,0.0673707679079982,0.121912871789217,0.0142618852045953,0.0997886905613103,0.0673623307076038
